PDB_ID,ExactMatch,NumMotifs_Ori,NumMotifs_Opt,SharedMotifs,JaccardAvg
MGYP004587994193,False,5,0,0,0.0
MGYP004588012991,False,7,0,0,0.0
MGYP004588039809,False,1,0,0,0.0
MGYP004588079113,False,1,0,0,0.0
MGYP004588080113,False,1,0,0,0.0
MGYP004588094139,False,5,0,0,0.0
MGYP004588120103,False,2,0,0,0.0
MGYP004588258139,False,1,0,0,0.0
MGYP004588321211,False,2,0,0,0.0
MGYP004588346113,False,1,0,0,0.0
MGYP004588370193,False,3,0,0,0.0
MGYP004588395139,False,2,0,0,0.0
MGYP004588418893,False,4,0,0,0.0
MGYP004588453113,False,1,0,0,0.0
MGYP004588514353,False,1,0,0,0.0
MGYP004588523113,False,2,0,0,0.0
MGYP004588549103,False,1,0,0,0.0
MGYP004588601139,False,1,0,0,0.0
MGYP004588692113,False,1,0,0,0.0
MGYP004588722809,False,1,0,0,0.0
MGYP004588747211,False,1,0,0,0.0
MGYP004588797211,False,1,0,0,0.0
MGYP004588849113,False,2,0,0,0.0
MGYP004588861991,False,3,0,0,0.0
MGYP004588889991,False,6,0,0,0.0
MGYP004588931113,False,1,0,0,0.0
MGYP004588968893,False,6,0,0,0.0
MGYP004588972353,False,4,0,0,0.0
MGYP004589063139,False,2,0,0,0.0
MGYP004589079809,False,2,0,0,0.0
MGYP004589099991,False,3,0,0,0.0
MGYP004589125893,False,2,0,0,0.0
MGYP004589143139,False,6,0,0,0.0
MGYP004589177991,False,4,0,0,0.0
MGYP004589235893,False,1,0,0,0.0
MGYP004589256527,False,1,0,0,0.0
MGYP004589281211,False,1,0,0,0.0
MGYP004589348809,False,1,0,0,0.0
MGYP004589372527,False,4,0,0,0.0
MGYP004589415103,False,1,0,0,0.0
MGYP004589424103,False,4,0,0,0.0
MGYP004589424193,False,7,0,0,0.0
MGYP004589468353,False,5,0,0,0.0
MGYP004589474893,False,1,0,0,0.0
MGYP004589479991,False,4,0,0,0.0
MGYP004589515353,False,1,0,0,0.0
MGYP004589524113,False,1,0,0,0.0
MGYP004589530527,False,2,0,0,0.0
MGYP004589568211,False,2,0,0,0.0
MGYP004589598893,False,1,0,0,0.0
MGYP004589601139,False,1,0,0,0.0
MGYP004589620113,False,1,0,0,0.0
MGYP004589698139,False,3,0,0,0.0
MGYP004589824103,False,1,0,0,0.0
MGYP004589850139,False,3,0,0,0.0
MGYP004589876103,False,2,0,0,0.0
MGYP004589920893,False,1,0,0,0.0
MGYP004589958193,False,6,0,0,0.0
MGYP004589961991,False,2,0,0,0.0
MGYP004589963113,False,2,0,0,0.0
MGYP004589978893,False,3,0,0,0.0
MGYP004589980103,False,3,0,0,0.0
MGYP004589981991,False,3,0,0,0.0
MGYP004589990353,False,4,0,0,0.0
MGYP004589995353,False,2,0,0,0.0
MGYP004590030139,False,4,0,0,0.0
MGYP004590058527,False,4,0,0,0.0
MGYP004590085211,False,2,0,0,0.0
MGYP004590118113,False,1,0,0,0.0
MGYP004590132193,False,6,0,0,0.0
MGYP004590197991,False,2,0,0,0.0
MGYP004590210193,False,3,0,0,0.0
MGYP004590287809,False,2,0,0,0.0
MGYP004590295211,False,8,0,0,0.0
MGYP004590300353,False,1,0,0,0.0
MGYP004590353991,False,1,0,0,0.0
MGYP004590414353,False,1,0,0,0.0
MGYP004590431113,False,3,0,0,0.0
MGYP004590478991,False,3,0,0,0.0
MGYP004590484893,False,4,0,0,0.0
MGYP004590489139,False,1,0,0,0.0
MGYP004590547893,False,2,0,0,0.0
MGYP004590554193,False,1,0,0,0.0
MGYP004590567113,False,1,0,0,0.0
MGYP004590591893,False,2,0,0,0.0
MGYP004590605211,False,2,0,0,0.0
MGYP004590612353,False,2,0,0,0.0
MGYP004590615809,False,1,0,0,0.0
MGYP004590666809,False,2,0,0,0.0
MGYP004590685139,False,2,0,0,0.0
MGYP004590725991,False,3,0,0,0.0
MGYP004590774353,False,1,0,0,0.0
MGYP004590796809,False,2,0,0,0.0
MGYP004590838113,False,4,0,0,0.0
MGYP004590838527,False,1,0,0,0.0
MGYP004590957527,False,7,0,0,0.0
MGYP004590961353,False,2,0,0,0.0
MGYP004590969211,False,1,0,0,0.0
MGYP004590997893,False,1,0,0,0.0
MGYP004591034527,False,3,0,0,0.0
MGYP004591046991,False,3,0,0,0.0
MGYP004591078211,False,1,0,0,0.0
MGYP004591096193,False,1,0,0,0.0
MGYP004591101211,False,1,0,0,0.0
MGYP004591104893,False,2,0,0,0.0
MGYP004591147139,False,3,0,0,0.0
MGYP004591193139,False,2,0,0,0.0
MGYP004591310353,False,1,0,0,0.0
MGYP004591330193,False,12,0,0,0.0
MGYP004591367211,False,1,0,0,0.0
MGYP004591426211,False,2,0,0,0.0
MGYP004591503113,False,2,0,0,0.0
MGYP004591510527,False,1,0,0,0.0
MGYP004591567991,False,1,0,0,0.0
MGYP004591589103,False,4,0,0,0.0
MGYP004591625103,False,2,0,0,0.0
MGYP004591632527,False,1,0,0,0.0
MGYP004591672139,False,3,0,0,0.0
MGYP004591698353,False,1,0,0,0.0
MGYP004591702113,False,2,0,0,0.0
MGYP004591703893,False,2,0,0,0.0
MGYP004591793103,False,5,0,0,0.0
MGYP004591799353,False,3,0,0,0.0
MGYP004591808211,False,4,0,0,0.0
MGYP004591877893,False,2,0,0,0.0
MGYP004591896809,False,3,0,0,0.0
MGYP004591897211,False,1,0,0,0.0
MGYP004591945809,False,2,0,0,0.0
MGYP004591956353,False,1,0,0,0.0
MGYP004591965103,False,2,0,0,0.0
MGYP004592005527,False,1,0,0,0.0
MGYP004592027353,False,1,0,0,0.0
MGYP004592042809,False,1,0,0,0.0
MGYP004592075353,False,2,0,0,0.0
MGYP004592094809,False,2,0,0,0.0
MGYP004592144991,False,1,0,0,0.0
MGYP004592145193,False,2,0,0,0.0
MGYP004592146113,False,2,0,0,0.0
MGYP004592206103,False,1,0,0,0.0
MGYP004592312991,False,6,0,0,0.0
MGYP004592319103,False,1,0,0,0.0
MGYP004592321527,False,3,0,0,0.0
MGYP004592376113,False,1,0,0,0.0
MGYP004592501991,False,1,0,0,0.0
MGYP004592566193,False,1,0,0,0.0
MGYP004592648353,False,1,0,0,0.0
MGYP004592682113,False,8,0,0,0.0
MGYP004592688113,False,2,0,0,0.0
MGYP004592774527,False,3,0,0,0.0
MGYP004592787991,False,1,0,0,0.0
MGYP004592798113,False,6,0,0,0.0
MGYP004592872193,False,3,0,0,0.0
MGYP004592896211,False,6,0,0,0.0
MGYP004592933991,False,3,0,0,0.0
MGYP004592959809,False,4,0,0,0.0
MGYP004592977527,False,3,0,0,0.0
MGYP004593010113,False,3,0,0,0.0
MGYP004593166103,False,2,0,0,0.0
MGYP004593211991,False,1,0,0,0.0
MGYP004593253893,False,1,0,0,0.0
MGYP004593351103,False,2,0,0,0.0
MGYP004593355103,False,2,0,0,0.0
MGYP004593374527,False,1,0,0,0.0
MGYP004593512193,False,1,0,0,0.0
MGYP004593514139,False,1,0,0,0.0
MGYP004593515139,False,10,0,0,0.0
MGYP004593634527,False,1,0,0,0.0
MGYP004593671113,False,1,0,0,0.0
MGYP004593828193,False,1,0,0,0.0
MGYP004594004809,False,2,0,0,0.0
MGYP004594185103,False,1,0,0,0.0
MGYP004594198103,False,1,0,0,0.0
MGYP004594216991,False,1,0,0,0.0
MGYP004594220103,False,2,0,0,0.0
MGYP004594237139,False,2,0,0,0.0
MGYP004594255113,False,1,0,0,0.0
MGYP004594256113,False,2,0,0,0.0
MGYP004594268353,False,2,0,0,0.0
MGYP004594300113,False,2,0,0,0.0
MGYP004594335139,False,2,0,0,0.0
MGYP004594380139,False,1,0,0,0.0
MGYP004594469113,False,1,0,0,0.0
MGYP004594497991,False,4,0,0,0.0
MGYP004594523113,False,3,0,0,0.0
MGYP004594533527,False,1,0,0,0.0
MGYP004594564113,False,4,0,0,0.0
MGYP004594613193,False,1,0,0,0.0
MGYP004594635211,False,1,0,0,0.0
MGYP004594647809,False,4,0,0,0.0
MGYP004594661991,False,1,0,0,0.0
MGYP004594673193,False,1,0,0,0.0
MGYP004594682893,False,1,0,0,0.0
MGYP004594702211,False,2,0,0,0.0
MGYP004594747103,False,4,0,0,0.0
MGYP004594761211,False,1,0,0,0.0
MGYP004594762113,False,2,0,0,0.0
MGYP004594832193,False,3,0,0,0.0
MGYP004594897893,False,1,0,0,0.0
MGYP004594942193,False,1,0,0,0.0
MGYP004594954113,False,4,0,0,0.0
MGYP004594956527,False,6,0,0,0.0
MGYP004594958353,False,4,0,0,0.0
MGYP004594991113,False,3,0,0,0.0
MGYP004595117809,False,4,0,0,0.0
MGYP004595118103,False,2,0,0,0.0
MGYP004595135113,False,1,0,0,0.0
MGYP004595150139,False,1,0,0,0.0
MGYP004595195113,False,1,0,0,0.0
MGYP004595228103,False,1,0,0,0.0
MGYP004595250809,False,1,0,0,0.0
MGYP004595292353,False,1,0,0,0.0
MGYP004595297809,False,2,0,0,0.0
MGYP004595337113,False,3,0,0,0.0
MGYP004595381809,False,1,0,0,0.0
MGYP004595412139,False,4,0,0,0.0
MGYP004595517113,False,3,0,0,0.0
MGYP004595524353,False,3,0,0,0.0
MGYP004595534139,False,1,0,0,0.0
MGYP004595577991,False,6,0,0,0.0
MGYP004595595103,False,2,0,0,0.0
MGYP004595701809,False,2,0,0,0.0
MGYP004595724113,False,1,0,0,0.0
MGYP004595840113,False,4,0,0,0.0
MGYP004595848139,False,2,0,0,0.0
MGYP004595859193,False,1,0,0,0.0
MGYP004595873353,False,2,0,0,0.0
MGYP004595950211,False,1,0,0,0.0
MGYP004595980893,False,3,0,0,0.0
MGYP004596063527,False,1,0,0,0.0
MGYP004596078113,False,3,0,0,0.0
MGYP004596154193,False,4,0,0,0.0
MGYP004596165103,False,4,0,0,0.0
MGYP004596167809,False,5,0,0,0.0
MGYP004596169139,False,2,0,0,0.0
MGYP004596213193,False,1,0,0,0.0
MGYP004596220113,False,1,0,0,0.0
MGYP004596258103,False,1,0,0,0.0
MGYP004596349211,False,2,0,0,0.0
MGYP004596374893,False,1,0,0,0.0
MGYP004596430809,False,5,0,0,0.0
MGYP004596453353,False,1,0,0,0.0
MGYP004596481103,False,1,0,0,0.0
MGYP004596524809,False,4,0,0,0.0
MGYP004596562809,False,1,0,0,0.0
MGYP004596577113,False,1,0,0,0.0
MGYP004596760113,False,1,0,0,0.0
MGYP004596777893,False,1,0,0,0.0
MGYP004596806809,False,1,0,0,0.0
MGYP004596819103,False,8,0,0,0.0
MGYP004596866113,False,2,0,0,0.0
MGYP004596930893,False,2,0,0,0.0
MGYP004596977113,False,2,0,0,0.0
MGYP004597001893,False,2,0,0,0.0
MGYP004597004893,False,6,0,0,0.0
MGYP004597022893,False,1,0,0,0.0
MGYP004597044139,False,5,0,0,0.0
MGYP004597062139,False,2,0,0,0.0
